M,I,v,S,A,E_f,V_i,V_f,Q_i,Q_f,Ierr,g_i,g_f,DOI
26,1,164.1327650000003,4.44784579240462e-34,4.2259e-06,4828.541602,0 1 0 0 1 0 1E2g,0 1 0 0 2 0 0A2u,12A1g  2E2g,11A1u  0A2g,0.0008602325267042626,25,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,164.20691599999918,1.0271600355389248e-36,0.00073871,7155.519668000001,0 2 0 0 0 0 1E1g,0 2 0 0 0 0 1E1u,4A2g  1E1g,3A2u  1E1g,0.0006324555320336758,27,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,164.63500399999975,1.1568567837518108e-29,0.0021644000000000004,4326.352557,0 1 0 1 0 0 0E1u,0 1 0 0 0 0 1E1g,18A2u  1E1g,17A2g  1E1g,0.0008062257748298549,111,105,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,164.6833060000008,5.996042584806311e-45,5.251799999999999e-10,8444.363205,1 1 0 4 0 0 0A1g,0 2 0 0 1 1 0A1u,19A2g  0A2g,19A2u  0A2g,0.0009433981132056604,117,117,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,165.14595800000006,3.5169228808072426e-33,1.1537e-05,4891.192222,0 1 0 0 1 0 1E2u,0 1 0 0 2 0 0A1g,16A2u  2E2g,15A2g  0A2g,0.000565685424949238,99,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,165.2806810000002,9.710416327338285e-33,1.7514000000000002e-05,4674.916994,1 0 0 0 4 0 0A2u,0 1 0 1 0 1 0A1g,10A2u  0A1g,9A2g  0A2g,0.0007071067811865475,63,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,165.63767499999994,3.636123612768453e-45,9.3997e-10,8468.842253,2 1 0 1 1 0 0E2u,0 2 0 3 0 0 0E1g,7A2u  2E2g,6A2g  1E1g,0.0009486832980505138,45,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,165.89195299999938,1.3024698616728529e-40,4.9398000000000005e-06,8073.561916,1 1 0 0 0 0 4E2g,0 2 0 1 1 0 0E2u,7A2g  2E2g,7A2u  2E2g,0.0009486832980505138,45,45,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,165.98331899999994,7.428202767393797e-32,0.00019502,4817.381511,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,14A2u  2E2g,13A2g  2E2g,0.0006708203932499369,87,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,166.1001350000015,6.865871641192647e-39,0.00014975,8176.059587999999,0 2 0 0 1 1 0A1u,0 2 0 0 1 0 1E2g,21A2u  0A2g,20A2g  2E2g,0.0009219544457292887,129,123,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,166.48895900000025,3.432757425165274e-42,8.935600000000001e-07,8468.842253,2 1 0 0 1 1 0A1u,0 2 0 3 0 0 0E1g,7A2u  0A2g,6A2g  1E1g,0.0008544003745317531,45,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,167.2638619999998,9.408302231003433e-43,3.2181e-06,9240.986013,2 1 0 0 1 0 1E2g,0 2 0 0 2 1 0E1u,24A2g  2E2g,23A2u  1E1g,0.000848528137423857,147,141,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,167.47932800000035,1.214342722531784e-34,2.5846999999999996e-07,4724.031204999999,0 1 0 0 1 0 1E2u,0 1 0 1 0 1 0A1g,11A2u  2E2g,11A2g  0A2g,0.0009055385138137417,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,167.5390099999995,1.6546095067612877e-32,2.9783e-06,4290.007653000001,1 0 0 0 0 3 0E1u,2 0 0 0 0 0 0A1g,16A2u  1E1g,17A2g  0A2g,0.00044721359549995795,99,105,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,167.72321999999986,1.259217701740064e-42,0.0031678,10528.92701,0 3 0 1 0 0 0E1g,0 3 0 0 0 0 1E1u,17A2g  1E1g,16A2u  1E1g,0.00044721359549995795,105,99,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,167.8265649999994,1.3791775138585231e-34,3.3311999999999995e-07,4782.454442,0 1 0 0 1 0 1E2u,0 1 0 1 0 1 0A1g,13A2u  2E2g,13A2g  0A2g,0.0006708203932499369,81,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,167.98021599999993,7.854912681126314e-45,1.5894e-08,9123.218857,2 1 0 0 1 0 1E2u,0 2 0 3 0 0 0E1g,23A2u  2E2g,24A2g  1E1g,0.0006403124237432849,141,147,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,168.21472599999925,1.3286644619194565e-29,0.005265,4183.931021,1 0 0 0 0 3 0E1u,1 0 0 0 3 0 0E1g,13A1u  1E1g,12A1g  1E1g,0.0003605551275463989,27,25,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,168.2450429999999,7.963477130168073e-38,2.3364e-10,4850.194265,0 1 0 0 1 0 1E2u,0 1 0 1 0 1 0A1g,15A2u  2E2g,15A2g  0A2g,0.0005385164807134503,93,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,168.36034999999993,2.3699154706255783e-32,0.00020891,4850.316398,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,15A1u  2E2g,14A1g  2E2g,0.0009848857801796104,31,29,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,168.5193100000006,4.5715087289620474e-39,0.00013692,8020.61978,0 2 0 0 1 0 1E2g,0 2 0 0 1 0 1E2u,7A2g  2E2g,6A2u  2E2g,0.0009219544457292887,45,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,169.62081299999954,6.309608703921486e-33,3.0431e-06,4250.4544590000005,1 0 0 0 0 3 0E1u,2 0 0 0 0 0 0A1g,15A1u  1E1g,16A1g  0A1g,0.0006708203932499369,31,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,169.63199200000008,2.068291149439806e-23,0.0020245999999999997,1156.751442,0 0 0 1 0 0 0E1u,0 0 0 0 0 0 1E1g,22A1u  1E1g,21A1g  1E1g,0.001140175425099138,45,43,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,169.67264899999986,6.1193509811182e-23,0.0019741,1154.343245,0 0 0 1 0 0 0E1u,0 0 0 0 0 0 1E1g,22A2u  1E1g,21A2g  1E1g,0.0007211102550927978,135,129,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,170.2549310000004,8.511724880770982e-33,1.7043e-05,4724.031204999999,1 0 0 0 4 0 0A2u,0 1 0 1 0 1 0A1g,12A2u  0A1g,11A2g  0A2g,0.0003162277660168379,75,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,170.45549600000027,2.4335615737764605e-24,0.0034422,1939.8054719999998,0 0 0 0 1 0 1E2g,0 0 0 1 1 0 0E2u,23A2g  2E2g,22A2u  2E2g,0.0012727922061357855,141,135,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,170.69043299999998,5.499738245969274e-24,0.0048348,1823.272941,0 0 0 0 0 0 2A1g,0 0 0 0 2 0 0A2u,21A2g  0A2g,20A2u  0A1g,0.0009848857801796104,129,123,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,170.71644399999968,6.697936817575522e-32,0.00022367,4885.621736,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,16A2u  2E2g,15A2g  2E2g,0.0005,99,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,170.92810200000076,1.639775482832425e-33,5.581600000000001e-07,4053.0218159999995,1 0 0 0 0 3 0E1u,0 1 0 0 0 0 1E1g,8A1u  1E1g,8A1g  1E1g,0.0009219544457292887,17,17,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,171.16012599999976,4.036524042325179e-33,4.5473e-07,4074.0532810000004,1 0 0 0 0 3 0E1u,0 1 0 0 0 0 1E1g,9A2u  1E1g,9A2g  1E1g,0.0004242640687119285,57,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,171.41574299999957,1.1059010529434546e-33,3.796e-07,4097.420244,1 0 0 0 0 3 0E1u,0 1 0 0 0 0 1E1g,10A1u  1E1g,10A1g  1E1g,0.0005,21,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,172.07656599999973,6.107800312917113e-37,4.2529e-08,5451.173992,0 1 0 0 0 3 0E1g,0 1 0 3 0 0 0E1u,12A2g  1E1g,12A2u  1E1g,0.0004123105625617661,75,75,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,172.1367650000011,1.3742141394212554e-38,0.00027928,7871.096659999999,0 2 0 1 1 0 0E2u,0 2 0 1 1 0 0E2g,5A2u  2E2g,4A2g  2E2g,0.0006403124237432849,33,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,172.9327519999997,1.1867424355136122e-29,0.0057821999999999995,4247.14252,1 0 0 0 0 3 0E1u,1 0 0 0 3 0 0E1g,15A1u  1E1g,14A1g  1E1g,0.000608276253029822,31,29,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,172.9357,8.208441102334997e-42,7.7344e-05,9456.289813,0 2 0 0 0 3 0E1u,2 1 0 0 0 0 2A1g,26A2u  1E1g,25A2g  0A2g,0.0007810249675906653,159,153,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,173.45719699999972,3.225005506685064e-34,1.7960000000000002e-07,4286.649884,1 0 0 0 0 3 0E1u,0 1 0 0 0 0 1E1g,16A1u  1E1g,16A1g  1E1g,0.0005,33,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,173.67933400000015,1.0470341892632066e-24,0.001074,1877.027746,0 0 0 1 1 0 0E2u,0 0 0 0 1 0 1E2g,24A2u  2E2g,23A2g  2E2g,0.0009848857801796104,147,141,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,173.80895599999894,1.9500897324915314e-42,1.5922e-06,8535.213648,0 2 0 0 3 0 0E1g,1 2 0 0 0 0 0A2u,3A2g  1E1g,4A2u  0A1g,0.0005385164807134503,21,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,173.87875799999983,7.73715201580748e-34,1.6478999999999998e-07,4326.352557,1 0 0 0 0 3 0E1u,0 1 0 0 0 0 1E1g,17A2u  1E1g,17A2g  1E1g,0.0006403124237432849,105,105,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,174.10534999999982,8.850027810039015e-40,4.4281e-08,6765.162958,2 0 0 0 0 0 4E2g,1 1 0 1 1 0 0E2u,10A2g  2E2g,10A2u  2E2g,0.0010630145812734648,63,63,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,174.3306819999998,4.029355133159601e-42,1.2231e-06,8747.287482,1 1 0 4 0 0 0A2u,2 1 0 1 0 0 0E1g,26A2u  0A1g,26A2g  1E1g,0.0003605551275463989,159,159,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,174.45904900000005,4.1733871535095693e-23,0.0021458000000000002,1259.972773,0 0 0 1 0 0 0E1u,0 0 0 0 0 0 1E1g,24A2u  1E1g,23A2g  1E1g,0.001140175425099138,147,141,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,175.29396599999927,7.036351814351163e-33,1.6788e-05,4782.454442,1 0 0 0 4 0 0A2u,0 1 0 1 0 1 0A1g,14A2u  0A1g,13A2g  0A2g,0.0004242640687119285,87,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,175.70983400000114,4.606522500293109e-43,4.4057e-08,8444.363205,1 1 0 0 0 0 4E2g,0 2 0 0 1 1 0A1u,19A2g  2E2g,19A2u  0A2g,0.0010630145812734648,117,117,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,175.71186099999977,5.849291148572989e-34,1.1464e-06,4674.916994,1 0 0 1 3 0 0E2u,0 1 0 1 0 1 0A1g,10A2u  2E2g,9A2g  0A2g,0.0007810249675906653,63,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,176.35476300000118,2.7864805289050514e-41,3.9112e-05,9034.35651,2 1 0 0 1 1 0A1u,0 2 0 0 2 1 0E1g,23A2u  0A2g,22A2g  1E1g,0.0004123105625617661,141,135,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,177.09204399999908,4.147945656622345e-39,0.0011743,8468.842253,0 2 0 3 0 0 0E1u,0 2 0 3 0 0 0E1g,7A2u  1E1g,6A2g  1E1g,0.0008544003745317531,45,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,177.18209100000058,8.172620986202628e-41,0.0036376,9725.874832,1 2 0 1 0 0 0E1u,1 2 0 0 0 0 1E1g,21A2u  1E1g,20A2g  1E1g,0.000565685424949238,129,123,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,177.56066500000088,1.3093763157074783e-41,4.2926999999999996e-06,8468.842253,0 2 0 0 2 1 0E1u,0 2 0 3 0 0 0E1g,6A2u  1E1g,6A2g  1E1g,0.0007615773105863909,39,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,177.9689970000004,8.473579912404756e-31,3.0423e-07,3017.5406399999997,0 0 0 3 0 0 1E2u,1 0 0 0 0 0 1E1g,18A2u  2E2g,19A2g  1E1g,0.0009219544457292887,111,117,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,178.06773900000007,8.883215225045308e-38,0.00028576,7762.819167000001,1 1 0 0 0 3 0E1g,1 1 0 2 0 0 1E1u,21A2g  1E1g,20A2u  1E1g,0.0010295630140987001,129,123,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,178.25354200000038,3.0146932780252554e-42,9.2969e-08,8010.885548,0 2 0 0 1 0 1E2g,0 2 0 0 0 0 2A2u,7A2g  2E2g,6A2u  0A1g,0.000848528137423857,45,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,178.79859400000032,3.463189309203681e-29,3.0744e-07,2039.857023,0 0 0 0 0 3 0E1u,1 0 0 0 0 0 0A1g,6A2u  1E1g,7A2g  0A2g,0.0004242640687119285,39,45,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,179.11056100000042,3.5501790598648856e-40,5.4704e-07,7236.2830269999995,1 1 0 0 0 3 0E1g,2 1 0 0 0 0 0A2u,3A2g  1E1g,4A2u  0A1g,0.0009219544457292888,21,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,179.67887399999927,3.842113687790613e-39,0.00035225,8429.367637000001,1 1 0 4 0 0 0A1g,3 0 0 0 0 3 0E1u,19A2g  0A2g,18A2u  1E1g,0.0010295630140987001,117,111,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,179.76010499999984,3.330922843240268e-31,3.0991e-07,2973.1595820000002,0 0 0 3 0 0 1E2u,1 0 0 0 0 0 1E1g,17A1u  2E2g,18A1g  1E1g,0.0006324555320336758,35,37,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,179.8999330000015,1.6870676602765848e-39,4.7496999999999996e-05,8186.125835,0 2 0 0 0 0 2A1g,2 1 0 0 0 0 1E1u,19A2g  0A2g,18A2u  1E1g,0.0007615773105863909,117,111,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,180.1070890000001,1.6082402307560464e-37,0.0002485,7235.286499,1 1 0 0 0 3 0E1g,1 1 0 0 2 1 0E1u,3A2g  1E1g,2A2u  1E1g,0.001140175425099138,21,15,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,180.36818999999923,5.5115570476981475e-33,1.6703e-05,4850.194265,1 0 0 0 4 0 0A2u,0 1 0 1 0 1 0A1g,16A2u  0A1g,15A2g  0A2g,0.0003605551275463989,99,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,180.6971539999995,7.118510325834605e-37,4.6441e-08,5388.145421,0 1 0 0 0 3 0E1g,1 1 0 0 0 0 0A2u,10A2g  1E1g,10A2u  0A1g,0.000848528137423857,63,63,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,180.77133100000083,6.780796755616732e-34,1.4736000000000002e-06,4724.031204999999,1 0 0 1 3 0 0E2u,0 1 0 1 0 1 0A1g,12A2u  2E2g,11A2g  0A2g,0.000608276253029822,75,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,181.23387000000002,3.0821772045023225e-32,5.1699e-08,3103.529822,0 0 0 4 0 0 0A1g,1 0 0 1 0 0 0E1u,18A1g  0A1g,18A1u  1E1g,0.0012041594578792295,37,37,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,181.47702300000037,1.2147475692698293e-32,2.4886e-05,4674.916994,0 1 0 0 0 0 2A2u,0 1 0 1 0 1 0A1g,10A2u  0A1g,9A2g  0A2g,0.0006403124237432849,63,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,181.8424019999984,3.936226059449814e-41,0.00014058,9226.407473000001,2 1 0 0 1 0 1E2g,0 2 0 3 0 0 0E1u,24A2g  2E2g,23A2u  1E1g,0.0007211102550927978,147,141,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,181.99470999999903,6.395474100487059e-41,0.0016998,9621.57622,1 2 0 1 0 0 0E1g,1 2 0 0 0 0 1E1u,22A2g  1E1g,21A2u  1E1g,0.0008062257748298549,135,129,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,182.23810699999922,5.056377700099897e-43,5.6000000000000005e-09,7688.858553,0 2 0 1 1 0 0E2g,1 1 0 2 0 2 0A2u,4A2g  2E2g,4A2u  0A1g,0.00058309518948453,27,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,182.47503999999935,1.7339093103866202e-43,0.0041309,10802.38723,0 3 0 1 0 0 0E1g,0 3 0 0 0 0 1E1u,23A1g  1E1g,22A1u  1E1g,0.00058309518948453,47,45,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,183.1025640000007,7.429619039259392e-41,2.4234000000000004e-07,7757.784342,1 1 0 0 0 3 0E1g,0 2 0 1 0 0 0E1u,21A2g  1E1g,21A2u  1E1g,0.0012727922061357855,129,129,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,183.30035499999963,2.769259738990549e-29,3.1694000000000003e-07,2009.4284850000001,0 0 0 0 0 3 0E1u,1 0 0 0 0 0 0A1g,4A2u  1E1g,5A2g  0A2g,0.000848528137423857,27,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,183.58637399999952,2.178240768888738e-33,6.3115e-07,4061.9459880000004,0 1 0 1 0 0 0E1u,2 0 0 0 0 0 0A1g,11A1u  1E1g,10A1g  0A1g,0.0004242640687119285,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,183.79068199999892,1.9140888475787807e-39,7.6536e-05,8055.663187,1 1 0 0 0 0 4E2g,0 2 0 0 1 0 1E2u,7A2g  2E2g,8A2u  2E2g,0.0004242640687119285,45,51,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,183.99285999999847,4.666908871332002e-41,0.0039859000000000006,9876.15492,1 2 0 1 0 0 0E1u,1 2 0 0 0 0 1E1g,24A2u  1E1g,23A2g  1E1g,0.0010295630140987001,147,141,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,184.19864900000175,1.5686528101801107e-41,0.0040807,9878.958720999999,1 2 0 1 0 0 0E1u,1 2 0 0 0 0 1E1g,24A1u  1E1g,23A1g  1E1g,0.0003605551275463989,49,47,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,184.48062300000038,7.155025289731891e-42,1.0365e-07,7781.908898999999,2 1 0 1 0 0 0E1g,0 2 0 1 0 1 0A2u,5A2g  1E1g,6A2u  0A1g,0.000848528137423857,33,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,184.60012400000005,2.9531274141550865e-32,3.4724e-06,4038.6673939999996,1 0 0 0 0 3 0E1u,2 0 0 0 0 0 0A1g,8A2u  1E1g,9A2g  0A2g,0.0006324555320336758,51,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,184.71093800000017,6.103413960340945e-31,9.6387e-08,2622.853636,0 0 0 0 4 0 0A2u,1 0 0 0 0 0 1E1g,6A2u  0A1g,6A2g  1E1g,0.000848528137423857,39,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,184.72550300000057,4.71314998010594e-41,1.4188999999999999e-06,7966.3895219999995,1 1 0 4 0 0 0A2u,2 1 0 1 0 0 0E1g,6A2u  0A1g,5A2g  1E1g,0.0007810249675906653,39,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,185.12615000000005,5.302167004922668e-41,7.693899999999999e-07,7781.263371999999,2 1 0 1 0 0 0E1g,0 2 0 0 1 0 1E2u,5A2g  1E1g,6A2u  2E2g,0.0006708203932499369,33,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,185.4195660000014,1.4185892454823783e-37,0.0041638000000000005,8186.125835,2 1 0 1 0 0 0E1g,2 1 0 0 0 0 1E1u,19A2g  1E1g,18A2u  1E1g,0.0007615773105863909,117,111,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,185.73536000000013,5.534711238054293e-26,8.1761e-05,1924.525608,0 0 0 0 1 0 1E2g,0 0 0 0 2 0 0A2u,23A2g  2E2g,22A2u  0A1g,0.0012041594578792295,141,135,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,185.95346100000006,6.573014254636772e-34,1.7009e-06,4782.454442,1 0 0 1 3 0 0E2u,0 1 0 1 0 1 0A1g,14A2u  2E2g,13A2g  0A2g,0.0004242640687119285,87,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,186.1452649999992,7.991328231298015e-39,1.2549000000000001e-05,7229.248323000001,1 1 0 0 0 3 0E1g,1 1 0 3 0 0 0E1u,3A2g  1E1g,4A2u  1E1g,0.0009848857801796104,21,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,186.40738600000077,1.0618821066054091e-32,2.4075999999999998e-05,4724.031204999999,0 1 0 0 0 0 2A2u,0 1 0 1 0 1 0A1g,12A2u  0A1g,11A2g  0A2g,0.000608276253029822,75,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,188.89606500000082,9.799040321914903e-42,0.0042388999999999994,9992.548225,1 2 0 1 0 0 0E1u,1 2 0 0 0 0 1E1g,26A1u  1E1g,25A1g  1E1g,0.0010816653826391967,53,51,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,188.91985900000145,1.1324783282615928e-41,0.0018279,9781.780319,1 2 0 1 0 0 0E1g,1 2 0 0 0 0 1E1u,25A1g  1E1g,24A1u  1E1g,0.0007615773105863909,51,49,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,190.48627299999862,6.16227595896116e-45,5.7084e-09,8535.213648,2 1 0 0 1 0 1E2g,1 2 0 0 0 0 0A2u,3A2g  2E2g,4A2u  0A1g,0.0007810249675906653,21,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,190.5219900000011,2.4523939176358214e-43,7.0985e-09,8175.503778,0 2 0 0 0 0 2A1g,0 2 0 0 1 0 1E2u,19A2g  0A2g,19A2u  2E2g,0.001140175425099138,117,117,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,190.7054019999996,8.655231789517083e-40,8.6167e-05,8429.367637000001,1 1 0 0 0 0 4E2g,3 0 0 0 0 3 0E1u,19A2g  2E2g,18A2u  1E1g,0.001140175425099138,117,111,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,191.17455300000074,1.5396370195419985e-42,5.267e-08,8300.926051999999,1 1 0 0 0 3 0E1g,0 2 0 1 0 0 0E1u,30A2g  1E1g,30A2u  1E1g,0.0009219544457292887,183,183,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,191.40111700000034,8.69496552703818e-33,2.3420999999999998e-05,4782.454442,0 1 0 0 0 0 2A2u,0 1 0 1 0 1 0A1g,14A2u  0A1g,13A2g  0A2g,0.0007615773105863909,87,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,192.0509630000015,2.1849098165351818e-42,3.4502e-06,9034.35651,0 2 0 3 0 0 0E1u,0 2 0 0 2 1 0E1g,23A2u  1E1g,22A2g  1E1g,0.000565685424949238,141,135,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,192.51946700000008,1.694015099636732e-31,1.0218999999999999e-07,3101.928533,0 0 0 0 0 0 4E2g,1 0 0 1 0 0 0E1u,18A2g  2E2g,18A2u  1E1g,0.0005385164807134503,111,111,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,192.8360160000002,3.948556387605341e-41,1.32e-07,7748.05089,1 1 0 0 0 3 0E1g,1 1 0 3 0 0 0E1u,21A2g  1E1g,21A2u  1E1g,0.0009219544457292888,129,129,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,193.52100300000075,3.6160247081065156e-40,1.2108e-06,7747.365903,1 1 0 0 0 3 0E1g,3 0 0 0 2 0 0A2u,21A2g  1E1g,22A2u  0A1g,0.0009219544457292888,129,135,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,193.52877499999886,1.952822066436045e-42,8.0013e-08,8045.925094,1 1 0 0 0 0 4E2g,0 2 0 0 0 0 2A2u,7A2g  2E2g,8A2u  0A1g,0.0006708203932499369,45,51,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,193.58484099999987,5.466795873145542e-42,0.0015045,9900.096329,1 2 0 1 0 0 0E1g,1 2 0 0 0 0 1E1u,27A1g  1E1g,26A1u  1E1g,0.0007615773105863909,55,53,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,193.89236400000118,1.3009691053466183e-42,1.237e-07,8415.154147,1 1 0 4 0 0 0A1g,0 2 0 0 1 0 1E2u,19A2g  0A2g,19A2u  2E2g,0.0007810249675906653,117,117,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,193.9137039999996,1.3447978053967057e-42,1.3283e-08,7688.858553,0 2 0 1 1 0 0E2g,1 1 0 2 0 2 0A2u,5A2g  2E2g,4A2u  0A1g,0.0005,33,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,194.30250299999898,7.053888581238733e-32,2.575e-05,4074.5334840000005,1 0 0 0 0 3 0E1u,0 1 0 0 0 0 1E1g,10A1u  1E1g,9A1g  1E1g,0.0005,21,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,195.78680600000098,5.674216313402492e-33,1.3776e-05,4724.031204999999,0 1 0 0 1 0 1E2u,0 1 0 1 0 1 0A1g,12A2u  2E2g,11A2g  0A2g,0.0003162277660168379,75,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,196.04162300000098,3.005454218141931e-42,9.0535e-08,8175.503778,2 1 0 1 0 0 0E1g,0 2 0 0 1 0 1E2u,19A2g  1E1g,19A2u  2E2g,0.001140175425099138,117,117,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
